Data,User_Latitude,User_Longitude,Geohash,URL,Restaurante,Nota,Tipo de comida,Distancia,Tempo Min,Tempo Max,Preco do Frete
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/sonia-landim-tortas-e-doces-tabajaras/612fd575-7ac5-403e-acad-3cd2797dffbf,Sônia Landim Tortas e Doces,4.8,Doces & Bolos,2.1,23,33,6.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/brasa-rotisseria-espetinho-do-flavinho-patrimonio/dc00dc87-2c97-455b-a509-ce5d98334172,Brasa Rotisseria (espetinho do Flavinho),4.8,Carnes,1.7,48,58,9.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/quero-carne-carnes-nobres-morada-da-colina/e24face6-49e2-47cc-87f1-ec4b7d44e702,Quero Carne Carnes Nobres,4.8,Carnes,2.9,78,88,13.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/talhareto-lidice/fde1856e-f8b6-41a6-a7ce-bd21adda86b7,Talhareto,4.8,Italiana,3.6,40,50,12.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/amaretto-restaurante-santa-monica/b8314961-441a-4f1e-b0fc-bf671d8904f9,Amaretto Restaurante,4.8,Italiana,7.1,68,78,21.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/punch-smash-burgers-vinhedos-morada-da-colina/7f4c4009-df8e-41c4-9fd7-93c11a02f6d7,Punch Smash Burgers Vinhedos,4.9,Lanches,4.0,46,56,12.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/frutos-do-cerrado-copacabana-patrimonio/358cfbae-313e-459a-b969-28f25ab35457,Frutos do Cerrado Copacabana,5.0,Açaí,2.0,31,41,8.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/nica-restaurante-e-hamburgueria-jaragua/2a6ca060-3766-4eba-9339-bd7cb1ee9d15,Nica Restaurante e Hamburgueria,4.7,Marmita,0.7,45,55,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/yamato-sushi-art---fundinho-tabajaras/20ba202f-2cf4-4cda-a3e7-bdfc9064e8f6,Yamato Sushi Art - Fundinho,4.7,Japonesa,2.6,69,79,6.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/la-fuente-restaurante-grill-jardim-europa/8819e931-4e9e-4c9d-81e0-b246e77eff52,La Fuente Restaurante Grill,4.6,Marmita,3.4,120,130,5.5
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/hollyudi-acai-jardim-das-palmeiras/1465c8c4-8799-496c-b71a-7b646071d016,Hollyudi Açaí,4.9,Açaí,1.8,29,39,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/kiyomizu-sushi--poke-centro/a72b75bc-d763-43cd-8192-474ceaeaf09d,Kiyomizu Sushi & Poke,4.8,Japonesa,3.4,20,30,8.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/docinhos-do-ceu-planalto/f2dde6aa-ecad-4bf6-b985-b74be2a973b4,Docinhos do Céu,4.8,Doces & Bolos,1.4,41,51,5.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/rei-do-tropeiro-patrimonio/4899c4e8-264b-4565-89d0-140fa996ea70,Rei do Tropeiro,5.0,Brasileira,1.7,45,55,9.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/du-norte-marmitaria-guarani/d7cf7543-75d0-4554-b9bd-448023273df2,DU NORTE MARMITARIA,4.7,Marmita,5.9,60,70,10.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/don-burgueria-santa-monica/8a83ef0c-4c96-4022-b09e-0fe59c24224f,Don Burgueria,4.9,Lanches,6.5,60,70,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/imperio-do-macarrao-e-grelhados-santa-monica/1548c7a0-f6bb-405c-8c9b-d8add243bc94,Império do Macarrão e Grelhados,4.5,Brasileira,7.3,24,34,20.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/art-fina-sushi-planalto-chacaras-tubalina-e-quartel/b4583350-6896-4739-b923-6e5c22e421f3,Art Fina Sushi Planalto,4.8,Japonesa,1.9,30,40,10.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/marmita-top-jaragua/8efd49ce-b935-420f-8ca8-e8e824aa4b9a,Marmita Top,3.8,Marmita,1.4,25,35,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/caldo--doce-tudodelicia-restaurante-jaragua/466b088b-84e9-4754-863d-7604b8e5016c,Caldo & Doce Tudodelícia Restaurante,4.7,Sopas & Caldos,1.4,40,50,7.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/esquinao-do-espeto-luizote-de-freitas/8865b053-5582-4495-a315-ec229d086fc9,Esquinão do Espeto,4.6,Brasileira,2.9,70,80,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/uai-pokes-e-sushi-express-centro/5786be26-b40f-4917-bb68-b23ef9a1c356,Uai Pokes e Sushi Express,4.5,Japonesa,3.4,15,25,5.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/yamato-sushi-art---prime-tabajaras/5ce2d757-14d7-479c-b845-b80a41d8c023,Yamato Sushi Art - Prime,4.7,Japonesa,2.6,49,59,6.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/casa-brasil-fundinho/07667d46-951f-43c5-833a-dae3d4f9845b,Casa Brasil,4.7,Variada,3.0,54,64,7.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/skinao---carnes-santa-maria/fd7a5895-c923-427a-8dd1-df07eb563308,Skinão - Carnes,4.8,Brasileira,5.1,75,85,15.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/frango-assado-do-david-presidente-roosevelt/a0d973ed-3ef5-49eb-9ac6-1b78718639e2,Frango Assado do David,4.7,Brasileira,5.2,60,70,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/touros-smash-burguers-fundinho/fecb2983-8d9b-4ac2-a8d0-563a5e9b9b34,Touros Smash Burguers,4.7,Hambúrguer,1.9,20,30,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/cacau-show-chocolates---saraiva-saraiva/56162258-f2aa-45f3-84df-5bfd44f1f8b0,Cacau Show Chocolates - Saraiva,5.0,Doces & Bolos,2.5,33,43,6.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/fava-doceria---doces-e-bolos-morada-da-colina/93ccc977-8067-4cd3-ac17-df88c22cbbc3,Fava Doceria - Doces e Bolos,4.9,Doces & Bolos,2.5,15,25,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/chicken-bites-jaragua/e51b8659-a201-4d66-a4a5-1ee78a7ff3eb,Chicken Bites,4.8,Lanches,1.4,25,35,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/black-pub-jaragua/90d64cc3-16e0-475c-a512-4d6ecf554352,Black Pub,4.5,Brasileira,1.8,55,65,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/palmeiras-acai-jardim-holanda/31450a85-e513-4b8a-b23a-19a13f2c04c1,Palmeiras Açaí,4.9,Açaí,3.0,55,65,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/tudo-assado-fundinho/b02e0066-4dfb-44bd-a239-b7f1a2aa265a,Tudo Assado,4.8,Marmita,3.4,35,45,7.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/fon-pin-fast-food-santa-monica/a9c8e7cd-67e9-496f-b84b-d17e4e940d94,Fon Pin Fast Food,4.9,Chinesa,5.9,76,86,16.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/mok-the-poke-saraiva/d8d668a7-793e-4f4a-a121-61d0a631b780,Mok The Poke,4.9,Saudável,4.1,38,48,8.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/cacau-show-jardim-patricia-jardim-patricia/8f9da052-b1da-448d-ab71-fd7f7bc9a772,Cacau Show Jardim Patrícia,5.0,Doces & Bolos,3.4,25,35,10.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/chiquinho-sorvetes---santa-monica-santa-monica/78dd46a5-7261-4f7a-8e4e-def08b2f2d92,Chiquinho Sorvetes - Santa Mônica,4.9,Sorvetes,5.8,54,64,15.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/kfc---uberlandia-shopping-morada-da-colina/34f89c40-9a5b-4911-9cb9-cb829a5bdee5,Kfc - Uberlândia Shopping,4.7,Lanches,3.6,48,58,15.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/farofa-espetos-saraiva/2adb09bc-5c79-4cb2-918a-a326d8b375c8,Farofa Espetos,4.7,Brasileira,5.0,35,45,3.9
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/outback-center-shopping-uberlandia-tibery/aadaf491-8cc1-4883-a9aa-b3c56389b38b,Outback Center Shopping Uberlândia,4.8,Lanches,5.8,80,90,16.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/the-best-acai-jardim-patricia-dona-zulmira/8a5838d6-ce1a-4612-8172-28a830ea3279,The Best Açai Jardim Patricia,4.9,Açaí,3.5,26,36,10.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/frango-frites---empanados-burgers-e-pratos-feitos-tibery/49d32de1-069a-4f08-be3b-73baa2ce813a,"Frango Frites - Empanados, Burgers e Pratos Feitos",4.8,Lanches,6.9,35,45,20.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/cachorrao-lanches-jardim-holanda/b9c6b8ff-c1b7-4839-97c1-c10ffcf654ae,Cachorrão Lanches,4.7,Lanches,2.6,50,60,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/caramel-centro/66d26e24-9c95-48bb-98d7-67cf8dfe518a,Caramel,4.6,Brasileira,2.8,69,79,10.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/lazinho-restaurante-vigilato-pereira/8804e264-7d10-4129-bc21-4cab2ebb33e5,Lazinho Restaurante,4.8,Brasileira,3.4,63,73,17.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/estancia-do-cupim-segismundo-pereira/5e1fd266-a490-4662-b094-a574a986b805,Estância do Cupim,4.8,Carnes,7.4,80,90,20.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/yamato-sushi---patio-vinhedos-morada-da-colina/df0253da-05d3-445f-a885-7e5013b39dc0,Yamato Sushi - Pátio Vinhedos,4.8,Japonesa,4.0,80,90,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/amaretto-patio-vinhedos-jardim-karaiba/a19c0b07-636d-4fab-8a58-4bbef4455980,Amaretto Pátio Vinhedos,4.5,Italiana,4.1,60,70,13.99
